5
5
5
0
5
5
0
5
0
5
5
0
5
5
0
5
5
5
0
5
5
5
5
5
0
5
5
5
5
5
5
5
10
5
5
5
5
5
5
5
10
5
5
5
10
5
5
10
5
10
5
10
5
10
5
10
10
5
10
10
10
5
10
10
10
10
10
10
10
10
10
10
10
10
15
10
10
10
15
10
15
10
15
10
15
10
15
15
15
10
15
15
15
15
15
15
21
15
15
15
20
15
15
20
15
21
20
15
20
21
20
21
20
21
20
21
20
21
20
26
21
26
20
26
21
26
26
26
21
26
26
26
26
26
26
26
31
26
31
26
31
31
26
31
31
31
36
28
36
31
31
36
31
36
36
31
36
36
36
36
36
41
36
36
41
41
36
41
41
41
41
41
41
41
41
47
41
47
47
46
41
52
47
47
46
47
47
52
47
62
52
57
52
52
57
52
57
52
57
57
57
