10
5
10
5
5
5
5
10
5
5
5
5
10
5
5
10
5
5
10
5
10
5
10
10
5
10
10
5
10
10
10
10
10
10
10
10
15
10
10
10
15
10
10
15
10
15
10
15
15
15
10
15
15
15
15
15
20
15
15
15
20
15
21
15
20
15
21
20
21
20
21
20
21
20
21
26
20
26
21
26
26
26
21
26
26
26
31
26
26
31
26
31
26
31
31
31
31
31
36
31
31
36
31
36
36
36
36
36
36
36
41
36
41
36
41
41
47
41
41
41
46
41
47
47
46
47
46
47
52
47
52
52
52
52
52
52
57
52
57
57
57
57
57
57
62
62
57
62
62
67
62
68
62
69
67
67
67
73
67
73
72
73
73
78
73
78
78
78
78
78
83
78
83
83
88
83
88
83
88
88
93
88
93
93
94
93
93
99
98
99
99
99
103
102
104
104
109
104
109
109
119
